,name,price,NFC,Color,Диагональ,RAM,Память,Емкость акк,rating,reviews,OS,Тип экрана_IPS,Тип экрана_OLED,Тип экрана_Other
1104,796,78122,0,21,6.79,8.0,256.0,5030.0,5.0,10,0,True,False,False
1105,823,93268,0,16,6.67,8.0,512.0,5000.0,0.0,0,0,False,False,False
1106,767,283242,1,21,6.67,12.0,512.0,5000.0,5.0,10,0,False,False,False
1107,796,78937,0,16,6.79,8.0,256.0,5030.0,5.0,10,0,True,False,False
1108,823,74463,0,21,6.67,6.0,128.0,5000.0,0.0,0,0,False,False,False
1109,806,42100,0,16,6.71,4.0,128.0,5000.0,4.8,1,0,True,False,False
1110,829,105998,0,7,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1111,829,142337,0,21,6.67,12.0,512.0,5000.0,5.0,10,0,False,False,False
1112,797,64990,1,13,6.79,6.0,128.0,5030.0,0.0,0,0,True,False,False
1113,823,99690,0,8,6.67,8.0,512.0,5000.0,5.0,10,0,False,False,False
1114,797,79619,1,21,6.79,8.0,256.0,5030.0,0.0,0,0,True,False,False
1115,792,56990,0,21,6.79,4.0,128.0,5000.0,5.0,10,0,True,False,False
1116,831,161366,0,2,6.67,12.0,512.0,5100.0,0.0,0,0,False,False,False
1117,767,292000,1,16,6.67,12.0,512.0,5000.0,5.0,10,0,False,False,False
1118,806,41466,0,21,6.71,3.0,64.0,5000.0,5.0,10,0,True,False,False
1119,830,142077,1,20,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1120,796,69889,0,21,6.79,8.0,128.0,5030.0,0.0,0,0,True,False,False
1121,831,153521,1,16,6.67,12.0,512.0,5100.0,0.0,0,0,False,False,False
1122,762,284976,1,21,6.36,12.0,256.0,4500.0,0.0,0,0,False,False,False
1123,831,156690,1,20,6.67,12.0,512.0,5100.0,0.0,0,0,False,False,False
1124,794,67124,0,15,6.71,4.0,128.0,5000.0,0.0,0,0,True,False,False
1125,798,59990,0,21,6.74,4.0,128.0,5000.0,5.0,10,0,True,False,False
1126,797,63880,1,21,6.79,6.0,128.0,5030.0,0.0,0,0,True,False,False
1127,831,130977,1,16,6.67,8.0,256.0,5100.0,0.0,0,0,False,False,False
1128,774,315252,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,True,False
1129,796,84990,0,13,6.79,8.0,256.0,5030.0,0.0,0,0,True,False,False
1130,819,130543,1,21,6.67,12.0,256.0,5000.0,0.0,0,0,False,False,False
1131,806,41000,0,7,6.71,3.0,64.0,5000.0,0.0,0,0,True,False,False
1132,824,84490,1,16,6.67,8.0,128.0,5000.0,0.0,0,0,False,False,False
1133,791,69900,0,21,6.79,8.0,128.0,5000.0,0.0,0,0,True,False,False
1134,796,64970,0,16,6.79,6.0,128.0,5030.0,0.0,0,0,True,False,False
1135,796,64990,0,21,6.79,6.0,128.0,5030.0,0.0,0,0,True,False,False
1136,831,128645,0,2,6.67,8.0,256.0,5100.0,0.0,0,0,False,False,False
1137,761,187399,1,15,6.28,8.0,256.0,4500.0,0.0,0,0,False,True,False
1138,768,364500,1,21,6.36,12.0,256.0,4610.0,0.0,0,0,False,False,False
1139,798,58997,0,21,6.74,6.0,128.0,5000.0,0.0,0,0,True,False,False
1140,773,254893,1,21,6.67,12.0,512.0,5000.0,0.0,0,0,False,True,False
1141,796,64990,0,13,6.79,6.0,128.0,5030.0,0.0,0,0,True,False,False
1142,796,71195,0,16,6.79,8.0,128.0,5030.0,0.0,0,0,True,False,False
1143,767,324849,1,7,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1144,831,127322,1,20,6.67,8.0,256.0,5100.0,0.0,0,0,False,False,False
1145,782,899000,1,21,8.025,16.0,512.0,4800.0,0.0,0,0,False,False,False
1146,789,59800,0,5,6.71,4.0,64.0,5000.0,0.0,0,0,True,False,False
1147,798,55980,0,16,6.74,4.0,128.0,5000.0,0.0,0,0,True,False,False
1148,771,549997,1,2,6.73,16.0,512.0,5300.0,0.0,0,0,False,False,False
1149,808,63000,0,16,6.43,6.0,64.0,5000.0,0.0,0,0,False,False,False
1150,829,143877,0,7,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1151,768,383000,1,7,6.36,12.0,512.0,4610.0,0.0,0,0,False,False,False
1152,796,78913,0,8,6.79,8.0,256.0,5030.0,0.0,0,0,True,False,False
1153,825,116489,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1154,798,59990,0,2,6.74,6.0,128.0,5000.0,0.0,0,0,True,False,False
1155,765,600000,1,21,6.73,16.0,1024.0,5000.0,5.0,10,0,False,False,False
1156,789,50987,0,15,6.71,4.0,64.0,5000.0,5.0,10,0,True,False,False
1157,768,382899,1,2,6.36,12.0,512.0,4610.0,5.0,10,0,False,False,False
1158,773,249900,1,15,6.67,12.0,512.0,5000.0,5.0,10,0,False,True,False
1159,766,288129,1,21,6.67,12.0,256.0,5000.0,5.0,10,0,False,False,False
1160,796,69980,0,13,6.79,8.0,128.0,5030.0,4.8,10,0,True,False,False
1161,819,129539,1,20,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1162,794,71800,0,16,6.71,4.0,128.0,5000.0,0.0,0,0,True,False,False
1163,769,396468,1,21,6.36,12.0,512.0,4610.0,0.0,0,0,False,False,False
1164,807,124789,1,15,6.67,8.0,256.0,5020.0,0.0,0,0,False,False,False
1165,774,324720,1,15,6.67,12.0,512.0,5000.0,0.0,0,0,False,True,False
1166,796,64990,0,8,6.79,6.0,128.0,5030.0,5.0,4,0,True,False,False
1167,789,48777,0,7,6.71,4.0,64.0,5000.0,5.0,4,0,True,False,False
1168,825,108999,1,21,6.67,8.0,128.0,5000.0,4.9,6,0,False,False,False
1169,806,41861,0,16,6.71,3.0,64.0,5000.0,4.8,2,0,True,False,False
1170,821,94900,0,16,6.43,8.0,256.0,5000.0,4.8,2,0,False,False,False
1171,817,149990,1,16,6.67,8.0,256.0,5000.0,4.7,4,0,False,False,False
1172,799,68914,0,5,6.74,4.0,128.0,5000.0,5.0,10,0,True,False,False
1173,766,279985,1,7,6.67,12.0,256.0,5000.0,4.9,1,0,False,False,False
1174,792,59500,0,5,6.79,4.0,128.0,5000.0,5.0,10,0,True,False,False
1175,798,59990,0,7,6.74,6.0,128.0,5000.0,4.8,10,0,True,False,False
1176,817,110448,0,15,6.67,8.0,256.0,5000.0,4.9,2,0,False,False,False
1177,768,300000,1,7,6.36,12.0,256.0,4610.0,5.0,10,0,False,False,False
1178,823,75234,0,16,6.67,6.0,128.0,5000.0,5.0,10,0,False,False,False
1179,829,154998,0,20,6.67,12.0,512.0,5000.0,5.0,10,0,False,False,False
1180,761,165000,1,15,6.28,8.0,128.0,4500.0,5.0,1,0,False,False,True
1181,809,108490,0,15,6.43,6.0,128.0,5000.0,4.5,2,0,False,False,False
1182,779,294877,1,21,6.81,12.0,256.0,5000.0,4.9,3,0,False,False,False
1183,804,84999,0,15,6.53,6.0,128.0,6000.0,5.0,10,0,True,False,False
1184,823,76832,0,7,6.67,6.0,128.0,5000.0,5.0,10,0,False,False,False
1185,798,55990,0,7,6.74,4.0,128.0,5000.0,4.5,10,0,True,False,False
1186,774,321111,1,16,6.67,12.0,512.0,5000.0,4.9,1,0,False,True,False
1187,824,79990,1,7,6.67,8.0,128.0,5000.0,4.8,7,0,False,False,False
1188,763,169999,1,21,6.55,8.0,256.0,4500.0,4.8,3,0,False,False,False
1189,837,124000,1,16,6.53,6.0,128.0,4500.0,5.0,10,0,True,False,False
1190,779,305547,1,2,6.81,12.0,256.0,5000.0,0.0,0,0,False,False,False
1191,824,95629,1,21,6.67,8.0,256.0,5000.0,5.0,2,0,False,False,False
1192,798,59990,0,16,6.74,6.0,128.0,5000.0,4.8,1,0,True,False,False
1193,807,99213,1,15,6.67,8.0,128.0,5020.0,0.0,0,0,False,False,False
1194,789,64990,0,5,6.71,4.0,128.0,5000.0,5.0,10,0,True,False,False
1195,757,134995,1,21,6.55,8.0,128.0,4300.0,4.8,10,0,False,False,False
1196,802,54609,0,15,6.53,4.0,128.0,5000.0,5.0,10,0,True,False,False
1197,823,93300,0,8,6.67,8.0,256.0,5000.0,4.8,2,0,False,False,False
1198,822,89900,1,21,6.43,8.0,256.0,5000.0,5.0,1,0,False,False,False
1199,551,99000,1,7,6.6,4.0,128.0,5000.0,3.0,10,0,False,False,True
1200,557,169000,1,5,6.6,6.0,128.0,5000.0,0.0,0,0,False,False,True
1201,563,172000,1,21,6.4,6.0,128.0,5000.0,4.9,31,0,False,False,False
1202,582,529890,1,3,6.8,12.0,256.0,5000.0,4.8,12,0,False,False,False
1203,550,149999,1,5,6.6,4.0,128.0,5000.0,4.8,7,0,False,False,True
1204,573,350000,1,15,6.7,8.0,256.0,5000.0,4.8,1,0,False,False,False
1205,541,69990,0,4,6.5,4.0,64.0,5000.0,4.8,2,0,False,False,True
1206,592,499000,1,20,6.7,8.0,256.0,3300.0,4.8,10,0,False,False,False
1207,593,498998,1,21,6.7,8.0,128.0,3300.0,4.8,23,0,False,False,False
1208,557,139990,1,21,6.6,4.0,128.0,5000.0,4.8,1,0,False,False,True
1209,560,154990,1,6,6.5,8.0,256.0,5000.0,4.9,10,0,False,False,False
1210,556,119990,0,21,6.4,4.0,64.0,5000.0,4.8,4,0,False,False,False
1211,538,58998,0,10,6.5,3.0,32.0,5000.0,4.5,10,0,False,False,True
1212,587,877747,1,21,6.8,12.0,1024.0,5000.0,5.0,10,0,False,False,False
1213,545,108000,1,20,6.7,4.0,64.0,5000.0,4.9,3,0,False,False,True
1214,601,1090000,1,15,7.6,12.0,512.0,4400.0,4.9,1,0,False,False,False
1215,601,559999,1,15,7.6,12.0,256.0,4400.0,4.8,5,0,False,False,False
1216,541,53854,0,4,6.5,3.0,32.0,5000.0,5.0,10,0,False,False,True
1217,581,599890,1,7,6.7,12.0,512.0,5000.0,3.0,10,0,False,False,False
1218,581,580000,1,2,6.8,12.0,512.0,5000.0,4.9,1,0,False,False,False
1219,535,74999,0,21,6.5,4.0,64.0,5000.0,5.0,10,0,False,False,True
1220,555,180000,1,2,6.4,4.0,128.0,5000.0,4.8,1,0,False,False,False
1221,568,169999,1,20,6.5,8.0,256.0,4500.0,4.5,10,0,False,False,False
1222,555,180000,1,7,6.4,4.0,128.0,5000.0,5.0,10,0,False,False,False
1223,593,487000,1,11,6.7,8.0,256.0,3300.0,4.9,1,0,False,False,False
1224,602,990000,1,1,7.6,12.0,1024.0,4400.0,4.9,5,0,False,False,False
1225,587,890000,1,7,6.8,12.0,1024.0,5000.0,5.0,10,0,False,False,False
1226,592,466990,1,21,6.7,8.0,256.0,3300.0,5.0,10,0,False,False,False
1227,557,123000,1,2,6.6,4.0,64.0,5000.0,5.0,10,0,False,False,True
1228,543,63916,0,4,6.5,3.0,64.0,5000.0,0.0,0,0,False,False,True
1229,543,80000,0,21,6.5,4.0,128.0,5000.0,4.0,10,0,False,False,True
1230,552,139990,1,6,6.5,4.0,128.0,5000.0,4.9,10,0,False,False,False
1231,549,84890,1,10,6.5,4.0,64.0,5000.0,4.8,10,0,False,False,True
1232,598,730000,1,21,7.6,12.0,512.0,4400.0,5.0,10,0,False,False,False
1233,593,489000,1,21,6.7,8.0,256.0,3300.0,4.8,24,0,False,False,False
1234,595,405000,1,15,6.7,8.0,128.0,3700.0,4.9,7,0,False,False,False
1235,602,828998,1,5,7.6,12.0,1024.0,4400.0,5.0,10,0,False,False,False
1236,593,530000,1,7,6.7,8.0,256.0,3300.0,4.0,10,0,False,False,False
1237,602,658800,1,21,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1238,603,973156,1,16,7.6,12.0,1024.0,4400.0,0.0,0,0,False,False,False
1239,565,149000,1,20,6.6,6.0,128.0,5000.0,5.0,10,0,False,False,False
1240,580,419995,1,7,6.1,8.0,128.0,3700.0,0.0,0,0,False,False,False
1241,551,119000,1,14,6.6,4.0,128.0,5000.0,0.0,0,0,False,False,True
1242,591,614538,1,6,6.8,12.0,512.0,5000.0,0.0,0,0,False,False,False
1243,543,99890,0,5,6.5,3.0,32.0,5000.0,0.0,0,0,False,False,True
1244,548,79000,1,10,6.5,4.0,64.0,5000.0,4.8,10,0,False,False,True
1245,580,349990,1,20,6.1,8.0,128.0,3700.0,0.0,0,0,False,False,False
1246,562,129000,1,20,6.4,4.0,128.0,5000.0,5.0,10,0,False,False,False
1247,539,55000,0,7,6.5,2.0,32.0,5000.0,0.0,0,0,False,False,True
1248,543,99890,0,21,6.5,3.0,32.0,5000.0,0.0,0,0,False,False,True
1249,550,92900,1,21,6.6,4.0,128.0,5000.0,0.0,0,0,False,False,True
1250,562,129000,1,5,6.4,4.0,128.0,5000.0,4.9,10,0,False,False,False
1251,599,690000,1,14,7.6,12.0,256.0,4400.0,4.8,37,0,False,False,False
1252,595,400948,1,5,6.7,8.0,128.0,3700.0,4.8,1,0,False,False,False
1253,582,648990,1,3,6.8,12.0,512.0,5000.0,5.0,10,0,False,False,False
1254,591,625676,1,20,6.8,12.0,512.0,5000.0,5.0,10,0,False,False,False
1255,540,69890,0,21,6.5,4.0,64.0,5000.0,0.0,0,0,False,False,True
1256,540,69890,0,16,6.5,4.0,64.0,5000.0,0.0,0,0,False,False,True
1257,600,730000,1,7,7.6,12.0,512.0,4400.0,4.8,1,0,False,False,False
1258,537,49890,0,16,6.5,2.0,32.0,5000.0,4.8,1,0,False,False,True
1259,573,298000,1,2,6.7,6.0,128.0,5000.0,4.9,1,0,False,False,False
1260,598,690000,1,7,7.6,12.0,256.0,4400.0,5.0,10,0,False,False,False
1261,595,400000,1,20,6.7,8.0,128.0,3700.0,4.8,1,0,False,False,False
1262,594,498000,1,11,6.7,8.0,128.0,3300.0,4.8,4,0,False,False,False
1263,591,617961,1,15,6.8,12.0,256.0,5000.0,4.9,10,0,False,False,False
1264,595,429000,1,8,6.7,8.0,128.0,3700.0,5.0,10,0,False,False,False
1265,603,1070905,1,15,7.6,12.0,1024.0,4400.0,5.0,10,0,False,False,False
1266,593,478000,1,11,6.7,8.0,128.0,3300.0,4.6,10,0,False,False,False
1267,587,890000,1,1,6.8,12.0,1024.0,5000.0,5.0,10,0,False,False,False
1268,593,515000,1,1,6.7,8.0,256.0,3300.0,3.0,10,0,False,False,False
1269,608,229889,1,21,6.1,8.0,128.0,5000.0,4.8,12,0,False,True,False
1270,605,489889,1,21,6.5,12.0,256.0,5000.0,4.9,4,0,False,True,False
1271,606,599889,1,21,6.5,12.0,256.0,5000.0,4.9,2,0,False,True,False
1272,606,589889,1,7,6.5,12.0,256.0,5000.0,4.8,2,0,False,True,False
1273,609,551978,1,21,6.1,8.0,256.0,5000.0,4.9,3,0,False,True,False
1274,606,629900,1,21,6.5,12.0,512.0,5000.0,5.0,2,0,False,True,False
1275,605,489889,1,7,6.5,12.0,256.0,5000.0,4.9,1,0,False,True,False
1276,606,589899,1,14,6.5,12.0,256.0,5000.0,4.9,4,0,False,True,False
1277,606,629900,1,7,6.5,12.0,512.0,5000.0,5.0,3,0,False,True,False
1278,608,229889,1,16,6.1,8.0,128.0,5000.0,4.8,1,0,False,True,False
1279,608,229889,1,2,6.1,8.0,128.0,5000.0,4.7,2,0,False,True,False
1280,609,429899,1,16,6.1,8.0,256.0,5000.0,5.0,6,0,False,True,False
1281,609,429889,1,2,6.1,8.0,256.0,5000.0,4.9,7,0,False,True,False
1282,606,629900,1,14,6.5,12.0,512.0,5000.0,5.0,1,0,False,True,False
1283,607,350000,1,20,6.0,6.0,128.0,5000.0,4.9,4,0,False,True,False
1284,604,700000,1,20,6.5,12.0,512.0,5000.0,4.9,8,0,False,True,False
1285,532,49676,0,21,3.0,2.0,64.0,2000.0,5.0,10,0,True,False,False
1286,529,31778,0,21,3.0,2.0,16.0,1500.0,5.0,10,0,True,False,False
1287,532,40823,0,21,3.0,2.0,16.0,2000.0,5.0,10,0,True,False,False
1288,530,27990,0,21,2.5,1.0,8.0,1580.0,5.0,10,0,True,False,False
1289,531,87990,1,21,3.0,1.0,8.0,2600.0,4.7,10,0,True,False,False
1290,533,35990,0,20,6.3,4.0,128.0,3400.0,4.8,4,0,True,False,False
1291,534,35990,0,16,6.26,4.0,128.0,3400.0,4.7,10,0,False,False,True
1292,533,100000,0,2,6.26,4.0,128.0,3400.0,4.9,15,0,False,False,True
1293,640,49985,1,21,6.56,8.0,128.0,5000.0,5.0,2,0,True,False,False
1294,657,35989,0,2,6.56,3.0,64.0,5000.0,5.0,2,0,True,False,False
1295,648,76000,1,21,6.78,8.0,256.0,5000.0,5.0,10,0,True,False,False
1296,640,49965,1,2,6.56,8.0,128.0,5000.0,4.8,12,0,True,False,False
1297,640,61367,1,8,6.56,8.0,256.0,5000.0,4.6,10,0,True,False,False
1298,640,59990,1,2,6.6,8.0,256.0,5000.0,0.0,0,0,True,False,False
1299,641,49990,1,21,6.6,8.0,128.0,5000.0,3.3,10,0,True,False,False
1300,632,137404,1,15,6.8,12.0,256.0,6000.0,5.0,3,0,False,False,False
1301,657,37990,0,21,6.56,3.0,64.0,5000.0,0.0,0,0,True,False,False
1302,657,39990,0,21,6.6,4.0,64.0,5000.0,4.9,10,0,True,False,False
1303,657,35990,0,7,6.6,3.0,64.0,5000.0,5.0,4,0,True,False,False
1304,641,41990,1,21,6.6,4.0,128.0,5000.0,4.9,16,0,True,False,False
1305,640,63000,1,21,6.6,8.0,256.0,5000.0,4.9,1,0,True,False,False
1306,648,71990,1,2,6.78,8.0,256.0,5000.0,4.8,6,0,True,False,False
1307,640,57728,1,8,6.56,8.0,128.0,5000.0,4.7,10,0,True,False,False
1308,631,82197,1,14,6.8,8.0,256.0,7000.0,4.9,10,0,True,False,False
1309,640,49348,1,5,6.56,8.0,128.0,5000.0,5.0,10,0,True,False,False
1310,631,80000,1,21,6.78,8.0,256.0,7000.0,5.0,1,0,True,False,False
1311,641,41989,1,2,6.56,4.0,128.0,5000.0,4.8,29,0,True,False,False
1312,644,45990,0,21,6.67,4.0,128.0,5000.0,5.0,10,0,True,False,False
1313,632,134778,1,7,6.78,12.0,256.0,6000.0,5.0,10,0,False,False,False
1314,631,90910,1,7,6.78,8.0,256.0,7000.0,0.0,0,0,True,False,False
1315,631,72258,1,14,6.8,8.0,128.0,7000.0,4.5,10,0,True,False,False
1316,640,62999,1,5,6.56,8.0,256.0,5000.0,4.8,85,0,True,False,False
1317,630,109990,1,7,6.78,12.0,256.0,6000.0,5.0,10,0,False,False,False
1318,641,49990,1,7,6.6,8.0,128.0,5000.0,0.0,0,0,True,False,False
1319,641,41990,1,7,6.6,4.0,128.0,5000.0,0.0,0,0,True,False,False
1320,645,59555,1,21,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
1321,643,69990,1,21,6.67,8.0,256.0,5000.0,4.8,6,0,True,False,False
1322,630,109047,1,15,6.78,12.0,256.0,6000.0,5.0,10,0,False,False,False
1323,644,38990,0,21,6.67,3.0,64.0,5000.0,5.0,10,0,True,False,False
1324,631,74347,1,21,6.8,8.0,128.0,7000.0,5.0,10,0,True,False,False
1325,650,49890,0,21,6.5,4.0,64.0,5000.0,4.7,4,0,True,False,False
1326,657,41583,0,7,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1327,646,59990,1,21,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
1328,644,45990,0,2,6.67,4.0,128.0,5000.0,0.0,0,0,True,False,False
1329,657,41973,0,2,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1330,613,117990,1,21,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
1331,643,54990,1,21,6.67,4.0,128.0,5000.0,0.0,0,0,True,False,False
1332,646,69990,1,2,6.8,8.0,256.0,5000.0,0.0,0,0,True,False,False
1333,641,55463,1,2,6.6,8.0,128.0,5000.0,0.0,0,0,True,False,False
1334,630,105827,1,7,6.78,8.0,256.0,6000.0,0.0,0,0,False,False,False
1335,643,69990,1,2,6.68,8.0,256.0,5000.0,0.0,0,0,True,False,False
1336,644,41511,0,21,6.67,4.0,64.0,5000.0,0.0,0,0,True,False,False
1337,614,205989,1,14,6.8,12.0,512.0,5000.0,5.0,10,0,False,False,False
1338,630,104989,1,15,6.78,8.0,256.0,6000.0,0.0,0,0,False,False,False
1339,646,59599,1,2,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
1340,613,114646,1,2,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
1341,626,29990,0,16,6.1,2.0,32.0,5000.0,0.0,0,0,True,False,False
1342,650,49990,0,5,6.5,4.0,64.0,5000.0,0.0,0,0,True,False,False
1343,648,77000,1,7,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
1344,632,126274,1,15,6.8,8.0,256.0,6000.0,0.0,0,0,False,False,False
1345,614,204510,1,21,6.8,12.0,512.0,5000.0,0.0,0,0,False,False,False
1346,615,124990,1,21,6.8,8.0,256.0,5000.0,5.0,10,0,False,False,False
1347,646,89991,1,21,6.8,8.0,256.0,5000.0,0.0,0,0,True,False,False
1348,651,42990,0,21,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1349,652,39899,1,5,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1350,639,87487,1,21,6.8,8.0,128.0,7000.0,0.0,0,0,True,False,False
1351,630,113619,1,16,6.78,12.0,256.0,6000.0,0.0,0,0,False,False,False
1352,652,46990,1,16,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1353,618,69989,1,21,6.8,6.0,128.0,5000.0,0.0,0,0,True,False,False
1354,644,38990,0,2,6.67,3.0,64.0,5000.0,0.0,0,0,True,False,False
1355,657,54987,0,8,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1356,657,72990,0,8,6.6,4.0,128.0,5000.0,0.0,0,0,True,False,False
1357,641,47589,1,8,6.6,4.0,128.0,5000.0,0.0,0,0,True,False,False
1358,641,57859,1,8,6.6,8.0,128.0,5000.0,0.0,0,0,True,False,False
1359,638,59990,1,16,6.82,4.0,64.0,7000.0,0.0,0,0,True,False,False
1360,644,41979,0,2,6.67,4.0,64.0,5000.0,0.0,0,0,True,False,False
1361,656,38800,1,5,6.6,3.0,64.0,5000.0,0.0,0,0,True,False,False
1362,626,29990,0,21,6.1,2.0,32.0,4000.0,0.0,0,0,True,False,False
1363,642,74990,1,21,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
1364,634,189990,1,15,6.8,8.0,256.0,5160.0,0.0,0,0,False,False,False
1365,622,260900,1,17,6.9,8.0,256.0,4000.0,0.0,0,0,False,False,False
1366,651,44990,0,5,6.6,4.0,128.0,5000.0,0.0,0,0,True,False,False
1367,636,79990,1,21,6.0,6.0,128.0,7000.0,0.0,0,0,True,False,False
1368,612,100497,1,2,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
1369,632,126157,1,7,6.8,8.0,256.0,6000.0,0.0,0,0,False,False,False
1370,642,84990,1,2,6.78,8.0,256.0,5000.0,4.9,10,0,True,False,False
1371,624,436900,1,21,7.85,12.0,512.0,5000.0,5.0,10,0,False,False,False
1372,635,52990,1,16,6.9,4.0,64.0,7000.0,4.9,1,0,True,False,False
1373,652,51670,0,5,6.6,4.0,128.0,5000.0,4.6,10,0,True,False,False
1374,627,39989,0,16,6.52,2.0,32.0,5000.0,5.0,10,0,True,False,False
1375,631,83431,1,7,6.8,8.0,128.0,7000.0,4.8,4,0,True,False,False
1376,642,74990,1,2,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
1377,642,84990,1,21,6.78,8.0,256.0,5000.0,4.8,10,0,True,False,False
1378,618,65980,1,2,6.8,6.0,128.0,5000.0,4.9,37,0,True,False,False
1379,612,100359,1,21,6.78,8.0,256.0,5000.0,4.9,50,0,False,False,False
1380,620,89110,1,2,6.8,8.0,128.0,5000.0,4.9,33,0,True,False,False
1381,628,39999,0,5,6.6,2.0,64.0,5000.0,4.9,20,0,True,False,False
1382,633,260900,1,21,6.9,8.0,256.0,4000.0,4.9,31,0,False,False,False
1383,639,87487,1,8,6.8,8.0,128.0,7000.0,5.0,12,0,True,False,False
1384,620,94980,1,5,6.8,8.0,128.0,4997.0,4.9,4,0,True,False,False
1385,638,59990,1,15,6.82,4.0,64.0,7000.0,4.9,3,0,True,False,False
1386,636,79990,1,14,6.9,6.0,128.0,7000.0,5.0,3,0,True,False,False
1387,645,55984,1,5,6.56,4.0,128.0,5000.0,5.0,2,0,True,False,False
1388,636,129987,1,16,6.9,6.0,128.0,7000.0,5.0,2,0,True,False,False
1389,651,42980,0,15,6.6,4.0,64.0,5000.0,4.8,2,0,True,False,False
1390,652,49990,1,8,6.6,4.0,64.0,5000.0,4.9,11,0,True,False,False
1391,637,67000,0,5,6.8,4.0,64.0,6000.0,4.9,14,0,True,False,False
1392,637,49990,0,21,6.8,4.0,64.0,6000.0,5.0,1,0,True,False,False
1393,645,67980,1,5,6.6,8.0,128.0,5000.0,4.8,2,0,True,False,False
1394,655,41990,0,7,6.67,4.0,64.0,5000.0,4.9,3,0,True,False,False
1395,643,54980,1,2,6.67,4.0,128.0,5000.0,4.8,4,0,True,False,False
1396,643,59990,1,21,6.67,6.0,128.0,5000.0,5.0,10,0,False,False,True
1397,643,59990,1,21,6.67,6.0,128.0,5000.0,4.6,5,0,False,False,True
1398,615,109980,1,21,6.78,6.0,128.0,5000.0,0.0,0,0,False,False,False
1399,623,529990,1,7,6.9,8.0,256.0,4720.0,5.0,10,0,False,False,False
1400,655,45990,0,7,6.67,4.0,128.0,5000.0,0.0,0,0,True,False,False
1401,503,44990,0,7,6.5,2.0,32.0,5000.0,4.6,1,0,True,False,False
1402,504,50990,0,5,6.5,4.0,64.0,5000.0,4.8,4,0,True,False,False
1403,495,157630,1,20,6.72,12.0,256.0,5000.0,0.0,0,0,True,False,False
1404,510,99990,0,7,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
1405,495,157820,1,7,6.72,12.0,256.0,5000.0,0.0,0,0,True,False,False
1406,492,168850,0,7,6.72,8.0,512.0,5000.0,5.0,10,0,True,False,False
1407,501,59889,0,21,6.5,4.0,64.0,5000.0,4.7,9,0,True,False,False
1408,505,49990,0,21,6.5,4.0,64.0,5000.0,4.7,4,0,True,False,False
1409,492,168900,0,20,6.72,8.0,512.0,5000.0,0.0,0,0,True,False,False
1410,498,149890,1,21,6.4,6.0,128.0,5000.0,4.9,3,0,False,False,False
1411,496,186990,1,7,6.7,8.0,256.0,5200.0,5.0,10,0,False,True,False
1412,488,139000,1,2,6.4,4.0,128.0,5000.0,5.0,10,0,False,False,False
1413,491,139900,1,7,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1414,496,209800,1,20,6.7,8.0,256.0,5200.0,0.0,0,0,False,True,False
1415,506,69000,0,21,6.6,4.0,128.0,5000.0,4.6,3,0,True,False,False
1416,512,122730,1,8,6.67,8.0,256.0,5000.0,5.0,10,0,True,False,False
1417,505,64763,0,21,6.5,4.0,128.0,5000.0,4.7,3,0,True,False,False
1418,501,59890,1,21,6.5,3.0,32.0,5000.0,4.7,1,0,True,False,False
1419,509,107490,1,7,6.72,8.0,256.0,5000.0,4.6,10,0,True,False,False
1420,497,100690,0,7,6.5,4.0,128.0,5000.0,4.6,3,0,True,False,False
1421,506,69000,0,7,6.6,4.0,128.0,5000.0,4.6,2,0,True,False,False
1422,501,56866,0,5,6.5,4.0,64.0,5000.0,4.8,5,0,True,False,False
1423,517,59949,0,7,6.5,4.0,128.0,6000.0,4.8,1,0,True,False,False
1424,505,53000,0,5,6.5,4.0,64.0,5000.0,4.7,1,0,True,False,False
1425,501,59890,1,5,6.5,3.0,32.0,5000.0,4.8,1,0,True,False,False
1426,509,83981,1,21,6.72,6.0,128.0,5000.0,4.7,1,0,True,False,False
